review_id,target,public
87980,8,0
87985,0,1
87988,"1,6",0
87990,8,0
87993,8,1
87995,0,0
87997,8,0
88009,0,1
88011,1,1
88013,8,1
88016,8,1
88019,8,1
88020,0,1
88023,"5,7",1
88032,8,1
88035,"1,8",1
88051,8,1
88053,0,0
88054,0,1
88060,8,0
88067,"1,8",1
88068,0,0
88073,0,1
88074,0,1
88081,0,0
88083,0,1
88087,8,1
88093,8,0
88097,8,1
88098,0,0
88117,0,1
88120,8,1
88125,8,1
88132,0,1
88143,8,0
88144,8,0
88149,8,0
88153,8,1
88154,8,0
88156,8,0
88160,8,1
88161,8,0
88169,8,1
88171,0,1
88178,8,0
88184,8,0
88197,0,0
88199,8,0
88201,8,1
88203,0,1
88207,0,0
88212,0,0
88217,8,1
88221,0,0
88224,0,0
88228,0,1
88230,0,1
88232,8,0
88233,0,1
88237,1,1
88241,8,0
88242,8,0
88243,8,1
88246,0,0
88248,0,1
88249,8,0
88251,8,0
88255,0,1
88256,0,0
88260,"1,8",1
88261,8,1
88262,0,1
88264,0,1
88266,0,1
88268,0,1
88269,8,0
88270,8,0
88272,8,1
88280,8,1
88282,8,0
88289,8,0
88300,8,0
88306,8,0
88316,0,1
88317,0,1
88318,"1,8",1
88319,0,1
88320,"1,8",0
88321,8,0
88330,8,1
88338,0,0
88345,8,1
88346,8,0
88347,8,0
88355,0,1
88357,0,0
88358,8,1
88361,0,0
88370,8,1
88371,0,0
88373,8,0
88374,0,1
88376,0,1
88378,8,0
88383,8,1
88387,8,1
88389,8,0
88391,0,0
88394,0,1
88396,3,0
88397,8,0
88400,8,1
88401,8,0
88407,8,1
88415,8,0
88418,8,0
88425,8,1
88436,8,0
88437,0,1
88438,0,1
88439,8,1
88444,8,1
88446,8,0
88449,0,1
88450,0,1
88451,8,1
88452,8,1
88453,0,1
88454,8,0
88456,8,0
88457,0,1
88460,0,0
88468,0,0
88476,"1,8",0
88483,"1,8",0
88488,8,1
88489,0,0
88491,8,0
88496,1,1
88499,0,0
88501,8,1
88503,0,0
88507,8,0
88509,0,1
88514,"1,8",0
88515,0,1
88516,8,1
88519,0,1
88520,8,1
88522,8,0
88523,8,0
88526,8,1
88528,0,1
88531,1,1
88538,8,1
88540,8,1
88541,8,1
88543,8,0
88545,0,0
88546,8,1
88557,0,1
88562,0,1
88563,0,1
88565,0,1
88567,"1,6,8",0
88572,8,0
88577,"1,6",0
88579,8,1
88580,8,0
88585,8,0
88588,0,1
88594,8,0
88598,"1,8",0
88599,0,1
88607,8,0
88614,0,1
88615,8,1
88616,"1,8",0
88619,8,0
88620,8,1
88623,0,1
88624,0,1
88627,0,1
88629,3,1
88640,8,0
88645,"1,8",1
88653,0,1
88654,0,0
88659,8,0
88671,0,0
88673,0,1
88676,0,0
88681,8,0
88682,8,0
88683,0,0
88691,0,1
88698,0,0
88701,8,0
88704,8,0
88718,8,0
88726,8,0
88727,0,0
88735,8,1
88746,0,0
88757,8,1
88766,0,0
88767,8,0
88768,0,0
88774,0,0
88778,8,0
88780,8,1
88783,8,1
88785,8,0
88786,8,0
88789,"1,8",1
88802,8,1
88805,1,0
88807,8,1
88811,0,0
88813,0,0
88823,8,0
88824,0,1
88836,0,1
88837,8,1
88838,8,0
88856,8,1
88863,8,0
88867,0,1
88868,8,0
88875,8,1
88883,0,1
88887,0,1
88893,8,1
88898,0,0
88899,8,1
88902,0,0
88903,0,0
88908,"1,6",1
88911,0,1
88927,8,1
88928,0,0
88930,8,1
88932,0,1
88936,8,0
88937,0,1
88939,0,1
88948,8,0
88954,8,1
88957,8,1
88960,8,0
88967,7,0
88969,8,1
88973,"1,8",1
88974,0,0
88976,0,0
88977,8,0
88987,8,1
88989,8,1
88995,0,0
88999,0,0
89006,0,0
89013,8,1
89022,0,0
89023,0,1
89027,0,1
89030,1,0
89040,0,0
89044,0,1
89045,8,1
89046,8,0
89047,8,1
89050,8,0
89059,0,0
89060,8,1
89073,8,0
89085,8,0
89090,8,0
89098,8,1
89101,8,0
89104,0,0
89105,8,1
89106,0,0
89107,0,0
89109,8,0
89110,8,1
89113,0,0
89118,0,0
89120,0,0
89123,8,0
89124,8,0
89128,0,0
89129,1,0
89132,1,0
89133,8,0
89135,8,0
89141,8,0
89144,0,0
89148,8,1
89150,8,1
89151,8,0
89157,1,1
89168,8,0
89170,8,0
89173,0,1
89183,0,1
89185,"6,8",1
89187,0,0
89192,0,1
89196,0,1
89204,0,1
89205,8,0
89213,0,0
89215,8,1
89216,"6,8",0
89224,3,0
89234,0,1
89237,0,0
89245,8,0
89246,8,0
89253,"1,8",0
89269,8,0
89271,8,0
89272,8,1
89273,8,1
89275,"6,8",1
89286,8,0
89287,0,1
89288,0,1
89291,0,0
89292,8,1
89295,0,1
89297,0,1
89298,8,1
89301,0,1
89308,0,0
89312,8,1
89313,0,0
89318,8,1
89320,8,0
89324,0,0
89333,0,0
89335,8,1
89341,0,1
89345,0,1
89351,8,1
89352,8,1
89356,8,0
89357,0,1
89358,0,1
89362,8,1
89366,8,0
89368,0,1
89369,0,0
89373,0,0
89382,"6,8",1
89383,0,1
89384,0,1
89386,0,0
89388,0,1
89391,8,0
89402,1,0
89407,0,0
89410,0,1
89417,8,1
89418,0,0
89421,8,1
89422,8,0
89424,8,1
89433,0,1
89434,8,1
89441,0,1
89443,8,0
89451,8,0
89453,0,1
89454,8,0
89455,0,1
89460,8,1
89461,8,0
89464,0,0
89465,0,1
89477,8,1
89478,0,1
89483,0,1
89487,3,0
89492,8,0
89497,0,0
89499,8,0
89500,8,1
89516,0,1
89522,0,0
89527,8,1
89529,0,1
89530,0,1
89532,8,0
89539,8,1
89540,8,1
89542,8,1
89549,8,1
89556,0,1
89560,0,1
89561,8,0
89562,0,0
89567,0,0
89570,0,0
89571,0,1
89577,3,0
89587,0,1
89588,"1,5",0
89593,8,1
89595,8,1
89603,8,1
89605,0,1
89606,8,1
89609,0,0
89614,0,1
89615,0,1
89616,0,1
89619,"6,8",1
89622,0,1
89625,0,0
89627,0,1
89629,0,1
89634,8,0
89639,0,1
89640,0,0
89641,1,0
89643,0,0
89645,8,1
89646,0,0
89649,0,0
89651,0,0
89659,8,0
89665,0,1
89669,0,0
89672,0,0
89673,0,1
89674,8,0
89677,0,1
89681,0,0
89687,0,0
89689,0,1
89690,8,1
89693,0,0
89695,8,0
89697,8,0
89704,0,1
89706,8,1
89707,8,1
89725,0,1
89730,0,0
89735,8,0
89745,8,0
89748,8,1
89750,3,0
89752,0,0
89753,0,0
89755,0,0
89756,0,0
89758,0,0
89759,0,0
89768,8,1
89783,8,1
89789,8,1
89791,0,0
89797,0,0
89803,0,1
89808,"1,8",1
89809,"1,6,8",0
89810,8,1
89811,0,1
89815,0,0
89820,0,0
89821,0,0
89823,8,0
89824,8,1
89831,0,0
89833,"1,8",1
89834,0,0
89835,"1,8",1
89842,8,0
89844,0,1
89847,8,0
89849,0,0
89858,0,1
89859,0,0
89861,0,1
89866,0,1
89867,0,1
89870,0,0
89872,8,1
89874,0,0
89878,8,0
89886,8,1
89892,0,1
89895,8,0
89897,0,1
89901,0,0
89906,0,0
89916,0,1
89917,8,1
89918,0,1
89921,"1,3",0
89929,0,1
89932,8,1
89933,8,1
89944,8,1
89950,0,0
89955,0,0
89958,0,1
89964,0,1
89967,8,1
89968,0,1
89973,0,0
89975,0,0
89980,8,1
89981,8,1
89985,1,1
89992,0,1
89997,0,1
89999,0,1
90000,0,1
90001,8,1
90003,8,1
90006,0,0
90008,8,0
90010,8,1
90011,8,1
90014,8,0
90020,8,1
90025,8,0
90027,0,0
90029,8,0
90030,0,1
90033,8,0
90036,8,1
90038,8,1
90041,0,1
90043,0,0
90053,0,0
90056,0,0
90057,0,1
90058,0,0
90059,8,1
90062,0,0
90066,0,0
90068,0,0
90069,8,0
90071,0,1
90075,0,0
90078,8,1
90079,0,0
90088,8,1
90089,8,0
90104,3,1
90111,8,1
90118,8,0
90119,1,0
90120,8,1
90121,8,1
90122,8,1
90129,"6,8",1
90130,0,1
90135,0,1
90141,0,1
90142,0,0
90150,8,1
90152,0,1
90155,0,0
90160,8,1
90162,0,1
90166,0,0
90171,8,1
90172,0,0
90177,0,0
90183,8,0
90185,8,0
90186,0,0
90187,8,1
90188,8,1
90191,8,0
90194,0,1
90200,8,1
90203,8,1
90208,0,0
90211,0,0
90213,8,1
90214,"1,8",1
90216,0,1
90218,0,0
90226,8,0
90233,8,0
90238,0,1
90240,8,0
90245,0,0
90246,0,0
90253,"4,8",0
90255,1,1
90256,0,1
90260,0,1
90262,0,1
90264,8,0
90266,8,1
90269,0,0
90271,8,1
90272,0,1
90274,1,1
90279,8,1
90294,8,1
90296,8,0
90300,8,1
90302,"1,8",0
90306,8,0
90308,8,0
90312,8,1
90313,8,1
90316,0,0
90318,8,1
90324,8,1
90329,8,1
90330,0,1
90331,0,1
90335,8,1
90340,0,1
90342,0,1
90350,0,0
90354,8,0
90357,0,0
90364,0,1
90368,0,0
90376,8,1
90381,0,0
90390,0,0
90392,0,1
90394,0,0
90399,0,0
90405,8,1
90407,0,0
90417,8,1
90426,0,1
90427,8,1
90433,8,1
90434,8,1
90437,8,1
90439,8,1
90445,"5,8",0
90452,0,0
90455,8,0
90457,8,1
90460,0,0
90464,8,1
90467,0,0
90472,0,0
90474,8,1
90475,8,0
90479,"1,8",1
90481,0,0
90493,0,0
90496,0,0
90499,"1,8",0
90502,0,1
90506,8,0
90507,8,0
90513,8,0
90514,0,0
90516,8,1
90520,0,0
90521,8,1
90523,0,0
90529,8,1
90530,0,0
90532,0,0
90536,0,0
90551,0,0
90555,"1,8",1
90557,8,0
90559,1,1
90567,8,1
90568,8,1
90571,8,0
90573,8,1
90576,1,0
90578,8,0
90585,0,1
90586,8,1
90589,7,0
90598,8,1
90607,0,0
90608,8,0
90617,8,0
90618,0,0
90625,0,0
90630,0,1
90632,8,0
90635,8,0
90638,"6,8",0
90641,8,0
90643,0,0
90644,0,0
90647,8,1
90649,8,1
90655,0,0
90656,8,0
90657,0,1
90658,8,0
90659,8,1
90663,0,0
90665,8,1
90667,8,0
90668,8,1
90682,0,1
90689,0,1
90691,8,1
90692,6,1
90694,0,1
90697,0,1
90698,8,1
90700,0,1
90708,0,0
90709,"1,8",1
90717,8,1
90719,0,1
90720,8,0
90724,8,0
90728,8,1
90730,0,1
90732,8,0
90736,0,1
90738,0,1
90746,8,0
90751,0,1
90759,3,0
90761,0,1
90773,8,1
90780,0,0
90782,8,1
90788,8,1
90789,8,0
90794,0,0
90795,0,1
90796,8,1
90797,0,0
90799,0,1
90803,8,1
90804,0,0
90809,0,1
90810,8,1
90813,0,0
90817,0,1
90830,0,0
90831,8,0
90834,0,1
90837,0,1
90845,8,0
90849,8,1
90850,8,0
90852,8,0
90853,8,1
90856,0,0
90860,0,1
90861,0,1
90863,0,0
90865,0,0
90868,0,0
90871,8,1
90873,8,1
90877,8,0
90879,8,1
90882,0,1
90889,0,0
90890,3,0
90896,6,0
90900,"6,8",1
90901,8,0
90911,8,1
90917,0,0
90919,8,1
90920,8,0
90922,8,0
90923,8,0
90924,0,0
90930,0,1
90933,0,1
90935,0,0
90941,8,1
90943,0,0
90945,8,0
90951,8,0
90954,0,0
90956,1,0
90959,8,1
90962,0,0
90967,8,1
90968,8,0
90971,8,0
90972,8,0
90976,0,0
90978,0,1
90986,8,0
90990,8,0
90991,8,1
90992,8,0
90995,6,1
91000,0,0
91003,0,1
91005,8,0
91010,8,1
91015,0,1
91016,8,0
91020,8,1
91021,0,0
91022,0,1
91023,8,0
91027,0,0
91033,8,0
91035,8,1
91043,0,0
91044,0,1
91054,8,1
91055,"1,8",0
91056,0,0
91058,8,0
91059,0,1
91060,"6,8",0
91067,0,1
91073,8,0
91074,8,1
91079,8,1
91081,0,0
91083,8,1
91085,0,0
91088,8,1
91093,0,0
91097,8,1
91098,7,0
91102,0,0
91107,8,0
91112,8,1
91117,0,1
91118,8,0
91121,0,0
91124,8,1
91132,"1,5",0
91138,0,0
91140,"1,8",1
91143,0,1
91153,0,0
91154,8,0
91155,8,1
91157,8,1
91161,0,0
91162,8,1
91171,8,0
91173,0,1
91177,8,1
91180,"6,8",0
91181,8,0
91190,8,1
91195,0,1
91197,8,0
91198,8,1
91202,0,1
91205,8,1
91208,8,1
91210,8,0
91214,0,0
91216,0,1
91217,0,1
91227,0,1
91230,0,0
91231,8,1
91235,8,0
91239,"6,8",0
91243,0,1
91248,0,1
91252,8,1
91261,0,0
91262,5,1
91264,8,0
91267,8,0
91268,0,1
91271,0,1
91274,0,1
91276,8,1
91277,8,1
91279,8,0
91280,3,0
91283,8,1
91293,8,0
91297,0,0
91298,8,0
91300,8,0
91303,8,1
91310,0,1
91311,0,0
91312,0,1
91314,8,0
91315,0,0
91316,1,0
91320,8,0
91321,8,0
91329,0,0
91330,8,0
91335,0,0
91338,0,0
91345,8,0
91350,8,1
91351,8,0
91352,8,0
91353,8,1
91356,8,0
91358,"1,4",0
91368,8,0
91380,8,1
91384,8,1
91401,0,1
91407,"1,6",0
91411,0,0
91412,0,0
91413,0,1
91416,8,0
91430,8,0
91438,0,0
91439,8,1
91446,0,1
91452,0,0
91453,0,0
91460,8,0
91463,0,0
91464,0,0
91465,0,0
91467,0,0
91469,8,0
91476,8,1
91478,0,1
91479,8,1
91496,8,0
91500,8,0
91503,8,0
91507,0,0
91508,0,0
91509,8,0
91510,8,0
91515,8,1
91518,8,1
91523,8,0
91529,1,1
91534,8,1
91535,8,1
91536,8,1
91539,8,1
91551,0,0
91559,8,1
91563,8,1
91567,8,1
91568,8,0
91569,8,1
91570,0,0
91574,"1,6",0
91576,8,0
91581,8,1
91584,8,1
91588,0,0
91589,8,0
91590,0,1
91592,8,0
91595,8,0
91602,0,0
91605,8,1
91623,8,0
91629,8,1
91638,8,1
91639,"1,8",0
91640,0,1
91642,8,1
91643,8,0
91648,0,0
91655,0,1
91661,8,1
91668,8,0
91670,0,0
91676,8,1
91678,8,1
91689,8,0
91692,8,1
91697,0,0
91706,8,0
91709,8,0
91710,0,1
91711,0,0
91720,"1,8",1
91726,8,1
91730,0,0
91744,8,1
91746,8,0
91754,8,0
91756,8,1
91759,0,1
91765,8,1
91767,8,1
91770,8,1
91779,"1,8",0
91783,8,1
91784,8,1
91785,8,0
91793,0,0
91797,8,1
91809,0,1
91813,0,1
91815,0,1
91816,8,0
91824,8,1
91833,8,1
91838,0,1
91839,0,1
91842,8,0
91846,3,0
91848,8,1
91856,8,0
91859,8,0
91868,8,0
91874,0,1
91876,0,1
91877,0,0
91879,0,0
91880,0,1
91883,8,1
91885,8,0
91886,8,1
91887,0,0
91889,8,0
91893,0,0
91897,8,0
91898,0,1
91901,8,0
91902,0,0
91905,8,1
91923,0,0
91925,0,0
91932,8,0
91935,8,1
91948,0,1
91954,8,1
91956,8,0
91959,8,1
91961,"1,8",0
91969,0,1
91974,0,1
91977,8,0
91986,8,0
91987,1,0
91991,8,1
91993,3,1
91994,"6,8",1
91996,0,0
92000,0,1
92004,0,1
92006,0,0
92009,1,1
92010,8,1
92011,0,0
92013,8,1
92018,0,1
92019,8,0
92020,8,1
92023,"1,8",1
92024,0,0
92030,8,1
92031,0,0
92032,8,0
92033,8,0
92036,8,1
92048,"1,5,8",0
92049,8,1
92050,8,0
92057,1,0
92058,8,1
92070,8,1
92080,8,1
92085,0,0
92087,1,1
92093,8,0
92094,0,1
92102,0,1
92104,8,1
92106,6,0
92110,8,0
92111,0,1
92116,8,0
92117,0,1
92121,0,0
92123,0,0
92128,0,1
92130,8,1
92131,0,0
92132,8,1
92133,8,0
92134,8,0
92135,8,1
92137,0,1
92147,0,1
92149,0,1
92151,8,0
92155,0,1
92157,0,1
92164,8,0
92166,"1,8",1
92167,8,0
92170,8,0
92172,8,1
92178,8,1
92180,8,0
92182,"6,8",1
92185,8,0
92194,0,1
92197,8,1
92200,0,1
92205,8,0
92209,0,1
92210,8,1
92222,8,0
92223,"1,8",0
92224,8,0
92231,0,0
92232,0,0
92242,"1,8",1
92246,0,0
92247,8,1
92250,0,1
92255,0,1
92258,8,1
92269,0,0
92273,0,1
92275,0,1
92276,8,1
92286,8,0
92288,0,1
92293,0,1
92298,0,1
92299,8,1
92304,8,1
92305,0,0
92306,8,0
92310,8,0
92314,0,1
92315,8,0
92317,6,1
92321,0,0
92322,8,0
92325,8,0
92326,8,0
92327,0,0
92329,8,1
92331,0,0
92332,8,0
92334,8,1
92335,0,1
92341,8,1
92347,8,1
92350,3,1
92362,0,1
92363,0,1
92367,0,1
92368,0,1
92370,0,0
92371,8,1
92374,8,1
92378,8,1
92392,0,1
92395,8,1
92398,"1,8",1
92400,8,1
92405,0,1
92406,8,0
92408,0,1
92410,8,1
92414,0,1
92417,1,1
92426,0,1
92447,0,0
92451,8,0
92452,0,0
92453,0,1
92454,0,1
92457,0,1
92460,0,1
92465,8,1
92466,0,0
92471,8,0
92472,8,0
92476,8,0
92480,8,1
92481,8,1
92485,8,0
92489,8,0
92497,8,1
92498,8,0
92499,0,1
92507,0,1
92509,0,1
92511,8,0
92515,8,1
92516,8,1
92522,8,0
92525,0,0
92527,3,0
92529,0,0
92535,8,1
92536,8,1
92537,8,0
92545,0,0
92546,0,0
92547,0,1
92548,3,1
92554,"6,8",0
92555,0,1
92566,0,1
92567,0,0
92571,0,0
92576,0,0
92577,8,1
92581,8,0
92586,0,0
92588,8,1
92597,8,1
92598,8,0
92600,"1,8",1
92603,0,1
92604,8,1
92606,8,1
92608,8,0
92611,0,1
92612,8,0
92614,0,0
92617,0,1
92632,8,0
92636,8,0
92638,8,1
92640,0,0
92643,0,1
92650,8,1
92652,0,0
92654,0,0
92655,0,1
92658,0,0
92662,"1,8",0
92670,0,1
92671,0,1
92672,8,0
92674,8,0
92675,0,1
92681,0,0
92682,8,1
92686,8,0
92689,0,0
92690,0,0
92700,0,0
92703,8,1
92704,0,0
92707,0,1
92711,0,0
92712,0,1
92719,0,1
92721,8,0
92723,0,0
92724,8,0
92726,0,0
92727,8,1
92729,"1,5",0
92731,"1,8",0
92735,3,1
92737,8,0
92738,8,1
92742,0,0
92756,8,0
92758,8,0
92760,8,0
92762,8,0
92764,8,1
92767,0,1
92776,0,1
92777,0,0
92782,"1,8",0
92784,"1,8",0
92789,8,1
92791,0,1
92797,3,0
92799,8,1
92802,0,1
92808,0,1
92811,0,0
92812,8,1
92814,8,1
92816,0,1
92821,8,0
92822,"6,8",0
92831,8,1
92833,8,0
92836,8,1
92838,8,0
92840,0,1
92841,8,1
92848,8,0
92852,8,0
92853,0,0
92858,0,1
92865,0,1
92867,8,0
92871,8,1
92877,8,0
92879,0,0
92883,0,0
92887,8,1
92889,8,1
92894,8,0
92895,0,0
92899,0,0
92902,8,1
92905,0,0
92908,7,0
92912,8,0
92918,8,0
92928,0,1
92929,8,1
92931,0,1
92935,0,1
92937,0,0
92942,0,0
92949,8,0
92954,8,0
92955,"1,8",0
92961,0,1
92962,"1,8",0
92963,0,0
92968,0,1
92972,8,0
92980,0,0
92981,0,0
92984,8,1
92992,0,0
93001,"1,8",0
93002,4,0
93012,8,1
93013,8,0
93014,0,0
93015,0,0
93016,0,0
93017,0,0
93018,"1,6",1
93019,8,0
93020,8,0
93028,0,0
93033,0,1
93034,8,1
93039,0,1
93040,8,0
93041,8,0
93042,0,1
93044,0,1
93046,"1,8",0
93056,8,1
93057,8,1
93061,8,0
93062,8,1
93063,0,0
93065,0,0
93066,8,0
93076,8,1
93088,0,0
93091,"1,8",1
93093,0,0
93101,0,1
93102,0,0
93105,0,1
93111,"1,8",1
93113,8,0
93114,0,0
93131,0,1
93137,8,0
93141,8,0
93145,8,1
93150,0,0
93160,8,0
93162,7,1
93165,8,1
93170,0,1
93175,8,0
93178,8,1
93179,0,1
93181,"1,8",1
93187,8,0
93190,3,1
93199,0,1
93203,8,0
93207,8,0
93208,"6,8",0
93211,8,0
93213,8,1
93214,0,1
93220,8,0
93232,0,1
93237,8,1
93240,8,0
93244,8,1
93249,0,0
93253,8,1
93255,3,0
93256,8,1
93257,0,0
93258,0,0
93259,0,1
93262,8,0
93263,0,1
93266,8,1
93267,0,0
93268,0,1
93273,8,0
93275,0,1
93281,8,0
93290,0,0
93304,8,0
93306,0,1
93309,8,1
93314,0,0
93315,8,0
93326,0,0
93333,8,0
93339,"3,8",0
93347,0,0
93356,0,1
93359,8,0
93360,"1,8",0
93361,0,0
93366,0,1
93369,0,0
93370,0,0
93373,8,0
93374,0,0
93375,0,0
93390,0,1
93392,8,0
93398,3,1
93401,8,1
93409,8,0
93412,8,1
93415,0,0
93418,0,0
93423,"6,8",0
93426,8,1
93429,0,1
93433,8,0
93436,0,0
93438,"3,8",0
93439,8,0
93442,8,1
93446,"6,8",0
93447,0,1
93448,8,1
93449,0,1
93460,0,0
93461,0,0
93462,0,1
93463,8,0
93467,8,0
93471,0,1
93481,8,1
93486,"6,8",0
93488,8,1
93499,8,1
93501,0,0
93509,0,1
93511,0,0
93512,"1,8",1
93517,0,1
93524,8,1
93525,8,0
93530,8,1
93532,8,1
93535,8,0
93536,0,0
93539,8,0
93540,8,0
93547,"6,8",1
93548,3,0
93554,8,1
93556,8,1
93557,0,1
93559,6,0
93560,"3,8",0
93570,8,1
93577,0,1
93579,8,1
93580,0,0
93583,0,0
93605,0,0
93610,0,0
93612,8,0
93615,8,0
93618,0,1
93619,8,1
93621,8,0
93622,0,1
93625,0,1
93631,8,1
93636,8,1
93638,0,0
93643,0,0
93644,8,1
93645,8,0
93653,7,0
93654,0,0
93655,8,0
93657,8,0
93658,8,1
93667,0,0
93670,8,0
93671,0,0
93676,0,1
93679,8,1
93680,0,1
93681,8,1
93686,8,1
93693,8,0
93694,8,1
93696,"1,8",0
93698,8,1
93701,0,1
93704,0,0
93710,0,0
93712,8,0
93713,8,1
93714,0,1
93724,0,1
93731,8,0
93733,0,1
93740,0,1
93741,0,1
93743,8,1
93744,0,1
93748,0,0
93751,8,1
93754,0,1
93760,0,1
93764,0,1
93768,8,0
93771,0,0
93772,1,1
93773,0,0
93781,8,1
93785,8,0
93793,0,0
93795,0,1
93796,"1,8",1
93797,8,0
93806,0,1
93814,8,1
93818,0,1
93822,8,0
93823,8,0
93824,8,0
93825,0,0
93826,0,0
93828,"5,6",0
93829,8,1
93833,0,0
93834,8,0
93836,8,1
93838,0,1
93839,8,0
93841,0,0
93848,0,0
93854,8,0
93858,8,1
93861,0,0
93869,0,1
93870,8,0
93874,8,0
93875,8,0
93877,0,1
93879,8,1
93881,0,0
93885,0,0
93888,8,1
93889,0,0
93890,"3,8",1
93891,8,1
93896,8,0
93900,0,0
93901,8,1
93910,8,1
93911,8,0
93914,8,0
93917,8,0
93919,8,0
93921,8,0
93924,8,0
93934,0,1
93942,0,1
93944,0,1
93946,0,1
93948,8,0
93952,8,0
93954,8,0
93957,8,1
93958,8,1
93961,8,0
93962,1,0
93963,8,1
93969,0,1
93970,0,0
93972,8,1
93979,8,1
93981,8,0
93988,8,1
93989,8,1
93990,8,0
93997,0,1
94000,8,1
94001,"1,8",0
94003,8,0
94007,0,1
94009,0,0
94014,8,1
94015,0,1
94018,6,1
94019,0,0
94021,0,0
94031,0,1
94033,0,1
94037,8,0
94039,0,0
94041,0,1
94044,0,0
94045,8,1
94048,0,1
94054,8,0
94060,0,1
94072,8,0
94076,8,0
94077,8,0
94080,8,1
94082,0,0
94087,8,0
94088,0,0
94114,8,0
94117,0,1
94119,"1,6,8",1
94124,"5,8",0
94130,8,0
94132,8,0
94135,0,0
94145,8,1
94146,0,0
94152,0,1
94155,"1,8",1
94162,0,1
94164,8,1
94165,8,0
94166,8,0
94173,8,0
94175,0,1
94176,8,0
94185,8,0
94188,8,0
94192,8,1
94198,0,1
94206,0,1
94207,8,0
94209,"1,8",0
94213,8,1
94217,"5,6,8",0
94227,0,1
94231,"1,6",1
94236,0,1
94241,0,1
94245,0,0
94247,8,1
94251,0,0
94252,8,0
94257,8,1
94262,0,1
94265,0,1
94266,8,0
94267,0,0
94270,0,1
94271,8,1
94272,0,1
94276,8,1
94283,3,1
94288,8,0
94290,8,1
94295,0,0
94296,0,0
94305,0,1
94307,6,0
94308,8,1
94309,8,1
94310,0,0
94311,0,1
94312,8,1
94314,8,1
94316,0,0
94317,8,1
94319,8,0
94321,8,1
94324,8,0
94327,0,0
94328,8,1
94331,0,0
94333,0,0
94334,8,1
94335,8,0
94338,"4,8",0
94339,8,0
94342,0,1
94343,8,0
94346,"5,8",1
94349,0,1
94351,0,0
94356,"1,6",0
94361,0,1
94365,8,0
94375,8,0
94381,8,0
94383,0,0
94389,8,1
94402,0,1
94411,0,1
94414,0,1
94415,8,0
94421,0,0
94424,8,0
94425,8,1
94433,0,1
94436,0,1
94439,0,0
94444,8,0
94447,8,0
94460,0,1
94463,8,0
94468,8,1
94471,0,0
94473,8,0
94477,0,1
94479,8,1
94487,8,0
94489,0,1
94499,8,1
94502,8,1
94504,0,1
94505,8,0
94510,0,1
94513,8,0
94514,8,1
94515,0,0
94516,0,0
94522,0,1
94527,0,0
94534,7,1
94539,3,0
94542,0,1
94549,8,0
94550,8,1
94553,8,1
94554,8,0
94556,0,1
94557,0,1
94566,8,1
94567,8,1
94581,0,1
94585,0,0
94588,8,0
94589,8,0
94594,0,0
94596,0,0
94597,8,0
94603,0,1
94624,8,1
94626,8,1
94627,8,0
94633,0,0
94634,8,1
94635,8,0
94638,"6,8",0
94639,8,1
94640,8,0
94641,8,1
94642,0,0
94651,0,0
94657,8,1
94658,8,0
94659,0,0
94663,0,0
94665,0,1
94666,0,1
94671,0,1
94691,0,1
94701,0,0
94708,8,1
94710,0,1
94714,0,0
94719,1,0
94721,8,0
94722,8,0
94723,8,0
94730,8,0
94731,8,1
94733,3,1
94734,0,0
94735,0,0
94747,8,1
94754,0,0
94769,8,1
94770,0,1
94772,0,1
94775,8,0
94778,8,0
94782,8,1
94785,0,1
94790,0,1
94791,8,1
94793,0,1
94795,8,1
94806,8,0
94809,8,1
94811,0,1
94816,8,0
94823,0,0
94824,8,1
94825,0,0
94826,0,1
94832,8,1
94833,"3,6",0
94838,8,1
94840,8,1
94843,8,0
94848,8,0
94850,3,1
94855,0,0
94856,0,0
94857,0,0
94859,0,0
94861,8,0
94863,0,1
94866,8,0
94869,8,1
94870,8,0
94872,0,1
94877,1,1
94879,0,1
94883,0,0
94885,8,1
94888,8,1
94892,0,1
94894,8,0
94896,0,0
94899,8,1
94900,0,0
94906,0,0
94907,8,0
94917,0,1
94918,0,0
94919,8,0
94922,0,1
94928,"3,8",0
94931,0,1
94937,8,1
94940,0,1
94962,0,1
94966,"3,8",1
94967,8,0
94979,0,0
94986,0,1
94991,8,0
94995,8,0
94996,8,1
95006,8,0
95010,8,1
95013,3,0
95017,0,1
95018,0,0
95023,8,0
95025,6,0
95026,0,0
95028,0,1
95032,0,0
95035,8,0
95036,"1,8",1
95042,8,0
95047,0,1
95048,8,1
95057,8,1
95058,"1,8",0
95061,8,1
95062,0,1
95065,0,0
95067,8,0
95068,8,0
95070,"1,8",1
95071,8,0
95072,8,0
95076,8,1
95077,0,0
95078,8,1
95079,8,1
95083,8,1
95087,0,1
95092,0,1
95094,0,0
95095,1,0
95097,8,1
95100,8,0
95101,8,1
95103,0,1
95111,8,0
95112,8,1
95116,0,0
95118,0,1
95122,8,1
95123,8,1
95124,0,0
95135,0,1
95138,0,1
95144,0,1
95148,0,0
95149,8,1
95151,8,1
95154,0,0
95155,8,1
95157,0,1
95158,0,1
95160,8,1
95163,"1,8",0
95167,8,0
95168,8,1
95175,0,1
95178,8,1
95183,0,0
95184,0,1
95188,1,1
95193,0,1
95198,8,0
95202,8,1
95203,8,0
95205,0,0
95212,8,0
95218,0,1
95219,8,0
95222,8,1
95226,0,1
95227,0,0
